book_id,title,author,price,stock,category
9780345494764,The Making of Star Wars,J. W. Rinzler,111000,19,Performing Arts
9780345495839,Star Trek Logs Five and Six,Alan Dean Foster,204000,7,Fiction
9780345495846,Logs Seven and Eight,Alan Dean Foster,187000,20,Fiction
9780345915597,The World According to Garp,John Irving,315000,17,Unknown Category
9780349100135,If this is a Man ; and The Truce,Primo Levi,165000,13,History
9780349100470,The Drowned and the Saved,Primo Levi,168000,10,Auschwitz (Poland : Concentration camp)
9780349100562,The Lost Continent,Bill Bryson,150000,14,Cities and towns
9780349102504,The Life and Death of My Lord Gilles de Rais,Robert Nye,324000,9,Unknown Category
9780349105307,Lincoln,Gore Vidal,198000,13,Political fiction
9780349106717,The Age of Extremes,Eric J. Hobsbawm,199000,7,History
9780349107868,Hitler's Willing Executioners,Daniel Jonah Goldhagen,288000,12,Antisemitism
9780349110011,A Supposedly Fun Thing I'll Never Do Again,David Foster Wallace,161000,12,Popular culture
9780349111889,Brief Interviews with Hideous Men,David Foster Wallace,239000,9,Misogyny
9780349113005,Embrace,Mark Behr,376000,14,Fiction
9780349113463,The Tipping Point,Malcolm Gladwell,241000,19,Social Science
9780349113487,Aldous Huxley,Nicholas Murray,255000,5,Great Britain
9780349113913,Me Talk Pretty One Day,David Sedaris,319000,16,Education
9780349116303,Long Walk to Freedom,Nelson Mandela,225000,5,Apartheid
9780349116648,Dead Air,Iain Banks,142000,10,London (England)
9780349117041,The Kalahari Typing School for Men,Alexander McCall Smith,325000,18,Botswana
9780370307121,A Likely Lad,Gillian Avery,360000,17,Adventure stories
9780373126002,A Mistress For The Taking,Annie West,285000,8,Fiction
9780373225736,The Stranger Next Door,Joanna Wayne,118000,13,Fiction
9780373246472,The Sheik & the Princess Bride,Susan Mallery,153000,13,Fiction
9780373250219,Burning The Map,Laura Caldwell,100000,7,Fiction
9780373250479,Slightly Settled,Wendy Markham,129000,18,Fiction
9780373250714,Monkey Business,Sarah Mlynowski,126000,14,Fiction
9780373274611,The Bluest Eyes in Texas,Marilyn Pappano,351000,20,Fiction
9780373285235,The MacGregors,Nora Roberts,195000,12,Fiction
9780373285242,Dream Makers,Nora Roberts,112000,12,Fiction
9780373285433,Rebellion,Nora Roberts,355000,14,Fiction
9780373483372,Tallchief for Keeps,Cait London,365000,13,Fiction
9780373510054,First Impressions,Nora Roberts,123000,17,Fiction
9780373511624,Year's Happy Ending,Betty Neels,222000,7,Fiction
9780373632442,Father to Son,Warren Murphy;Richard Sapir,114000,17,Fiction
9780373638161,Savage Sun,James Axler,115000,15,Fiction
9780373638178,Omega Path,James Axler,260000,5,Fiction
9780373638529,Hydra's Ring,James Axler,294000,12,Fiction
9780373760039,The Accidental Bodyguard,Ann Major,355000,20,Fiction
9780373767618,Bedded Then Wed,Heidi Betts,127000,5,Fiction
9780373767793,Blackmailed Into Bed,Heidi Betts,247000,6,Fiction
9780373771257,Tell Me No Lies,Elizabeth Lowell,348000,16,Fiction
9780373771370,A Lady At Last,Brenda Joyce,359000,14,Fiction
9780373771721,Call After Midnight & Under the Knife,Tess Gerritsen,348000,7,Fiction
9780373772513,Manhunting,Jennifer Crusie,153000,18,Fiction
9780373772520,Reckless Love,Elizabeth Lowell,105000,10,Fiction
9780373792733,The Perfect Score,Julie Kenner,156000,11,Fiction
9780373802135,Elphame's Choice,P. C. Cast,163000,16,Fiction
9780373802395,Winter Moon,Mercedes Lackey;Tanith Lee;C. E. Murphy,236000,11,Fiction
9780373802425,Brighid's Quest,P. C. Cast,159000,20,Fiction
9780373802487,Shattered Dance,Caitlin Brennan,216000,19,Fiction
9780373832712,Sizzle,Jennifer Crusie,350000,16,Fiction
9780373835492,The Foundling,Georgette Heyer,258000,9,Fiction
9780373836086,Sylvester,Georgette Heyer,183000,14,Fiction
9780373836932,"And the Envelope, Please...",Barbara Bretton;Emilie Rose;Isabel Sharpe,154000,18,Fiction
9780373870288,Suddenly Daddy,Loree Lough,110000,16,Fiction
9780373895205,Seven Sunny Days,Chris Manby,303000,5,Fiction
9780374131944,Cross-X,Joe Miller,100000,8,Social Science
9780374146351,The Echo Maker,Richard Powers,157000,15,Fiction
9780374253844,That Same Flower,Jostein Gaarder;Anne Born,116000,19,Fiction
9780374271077,Sylvia,Leonard Michaels,305000,8,Fiction
9780374280390,Uncommon Carriers,John McPhee,345000,9,Literary Collections
9780374292799,The World Is Flat [Updated and Expanded],Thomas L. Friedman,368000,12,Social Science
9780374299194,The Discomfort Zone,Jonathan Franzen,138000,6,Biography & Autobiography
9780374422080,Everything on a Waffle,Polly Horvath,176000,14,Juvenile Fiction
9780374516000,Giving Good Weight,John McPhee,230000,12,Literary Collections
9780374517885,Sammlung,Isaac Bashevis Singer,236000,17,Fiction
9780374522599,The Control of Nature,John McPhee,400000,16,Nature
9780374522872,Coming Into the Country,John McPhee,291000,15,Nature
9780374523930,Assembling California,John McPhee,279000,10,Science
9780374524791,Satan in Goray,Isaac Bashevis Singer,216000,14,Fiction
9780374524920,The Stories (So Far) of Deborah Eisenberg,Deborah Eisenberg,394000,11,Fiction
9780374525118,The Spirit Level,Seamus Heaney,221000,9,Poetry
9780374525804,The Artist of the Missing,Paul LaFarge,391000,11,Fiction
9780374525866,The Magic Barrel,Bernard Malamud,306000,12,Fiction
9780374526962,The Eclogues of Virgil,Virgil,237000,13,Poetry
9780374527051,The Oresteia of Aeschylus,Aeschylus;Ted Hughes,233000,18,Drama
9780374528539,"Get Out of My Life, But First Could You Drive Me & Cheryl to the Mall",Anthony E. Wolf,358000,14,Family & Relationships
9780374528669,Crescent and Star,Stephen Kinzer,336000,15,History
9780374529260,Memoirs of Hadrian,Marguerite Yourcenar;Grace Frick,115000,15,Fiction
9780374529949,Play It As It Lays,Joan Didion,248000,8,Fiction
9780374530259,Gimpel the Fool,Isaac Bashevis Singer,360000,14,Fiction
9780374530303,Martin and John,Dale Peck,300000,9,Fiction
9780374530310,Georgics (Zongo Classics),Virgil,227000,15,Poetry
9780374530495,Palm-of-the-Hand Stories,Yasunari Kawabata;Lane Dunlop;J. Martin Holman,160000,12,Fiction
9780374530716,Sophie's World,Jostein Gaarder,151000,11,Fiction
9780374626235,The complete stories,Flannery O'Connor,158000,10,Short stories
9780375407932,The Border Trilogy,Cormac McCarthy,346000,12,Fiction
9780375408274,Ralph Ellison,Arnold Rampersad,267000,18,Biography & Autobiography
9780375411724,Collected Shorter Fiction,graf Leo Tolstoy;Louise Maude,220000,14,Fiction
9780375415036,Essays,George Orwell,184000,16,Literary Collections
9780375421051,On Late Style,Edward W. Saïd,227000,12,Literary Criticism
9780375422713,The Good Husband of Zebra Drive,Alexander McCall Smith,303000,11,Botswana
9780375500725,The Heart of a Woman,Maya Angelou,322000,12,Biography & Autobiography
9780375507151,Cliffs of Despair,Tom Hunt,141000,16,Psychology
9780375507908,In Cold Blood,Truman Capote,373000,15,True Crime
9780375509179,Shakespeare's Kitchen,Francine Segan,185000,6,Cooking
9780375700125,As She Climbed Across the Table,Jonathan Lethem,226000,7,Fiction
9780375700262,Evening,Susan Minot,158000,5,Fiction
9780375700811,The Executioner's Song,Norman Mailer,116000,9,Fiction
9780375701474,Night Falls Fast,Kay Redfield Jamison,196000,9,Unknown Category
9780375701801,Geisha,Jodi Cobb;Ian Buruma,188000,17,Photography
9780375701887,The Amen Corner,James Baldwin,138000,10,Drama
9780375702976,Melville,Andrew Delbanco,271000,9,Biography & Autobiography
9780375703409,Maximum City,Suketu Mehta,164000,12,Social Science
9780375703843,Glamorama,Bret Easton Ellis,185000,20,Fiction
9780375703867,White Teeth,Zadie Smith,356000,20,FICTION
9780375703874,The Autograph Man,Zadie Smith,292000,15,Fiction
9780375704055,Awakenings,Oliver W. Sacks,309000,15,Medical
9780375704253,Sons of Mississippi,Paul Hendrickson,105000,8,Biography & Autobiography
9780375704437,For the relief of unbearable urges,Nathan Englander,134000,19,Fiction
9780375705243,Founding Brothers,Joseph J. Ellis,265000,11,Biography & Autobiography
9780375706332,The Tiny One,Eliza Minot,285000,15,Fiction
9780375706363,Crucible of War,Fred Anderson,290000,9,History
9780375706677,No Country for Old Men,Cormac McCarthy,150000,18,Fiction
9780375707216,I Married a Communist,Philip Roth,312000,11,Fiction
9780375707490,Lives of Girls and Women,Alice Munro,133000,8,Fiction
9780375708213,The Working Poor,David K. Shipler,321000,13,Social Science
9780375708220,Masters of Death,Richard Rhodes,224000,10,History
9780375711169,De Kooning,Mark Stevens;Annalyn Swan,106000,15,Biography & Autobiography
9780375713347,Geek Love,Katherine Dunn,120000,18,Fiction
9780375713934,John James Audubon,Richard Rhodes,149000,17,Art
9780375714337,Mediterranean Winter,Robert D. Kaplan,192000,12,Travel
9780375714498,Manufacturing Consent,Edward S. Herman;Noam Chomsky,127000,10,Political Science
9780375714627,Mythology,Alex Ross,208000,17,Art
9780375714634,Peanuts,Charles M. Schulz,381000,13,Art
9780375714764,"Good-bye, Chunky Rice",Craig Thompson,351000,9,Comics & Graphic Novels
9780375719011,The Double and the Gambler,Fyodor Mikhailovich Dostoevsky;Fyodor Dostoyevsky,239000,6,Fiction
9780375724633,Theatre,William Somerset Maugham,270000,12,Fiction
9780375724930,The bridegroom,Ha Jin,125000,11,Fiction
9780375724954,Stranger in the Forest,Eric Hansen,225000,20,Travel
9780375725036,Elect Mr. Robinson for a Better World,Donald Antrim,380000,20,Fiction
9780375725302,Shroud,John Banville,108000,6,Fiction
9780375725975,Acts of Faith,Philip Caputo,135000,17,Fiction
9780375726217,Double Fold,Nicholson Baker,248000,15,Language Arts & Disciplines
9780375726514,The Box Man,Kōbō Abe,218000,8,Fiction
9780375726521,The Ruined Map,Kōbō Abe,164000,20,Fiction
9780375726538,The Face of Another,Kobo Abe;Kōbō Abe,105000,11,Fiction
9780375726712,A Coffin for Dimitrios,Eric Ambler,285000,14,Fiction
9780375726729,Journey Into Fear,Eric Ambler,233000,17,Fiction
9780375726798,The Light of Day,Eric Ambler,371000,16,Fiction
9780375727061,Julian,Gore Vidal,134000,17,Fiction
9780375727139,The Dive from Clausen's Pier,Ann Packer,373000,8,Fiction
9780375727276,Lunar Park,Bret Easton Ellis,220000,20,Fiction
9780375727382,"Salonica, City of Ghosts",Mark Mazower,373000,18,History
9780375727573,World Light,Halldór Laxness,176000,12,Fiction
9780375727580,Paradise Reclaimed,Halldor Kiljan Laxness,251000,19,Fiction
9780375752193,In Search of Lost Time: Time regained & A guide to Proust,Marcel Proust,185000,14,France
9780375752339,In Search of Lost Time Volume III The Guermantes Way,Marcel Proust,178000,20,Fiction
9780375755194,Sailing Alone Around the Room,Billy Collins,111000,5,Poetry
9780375755217,The Trouble With Poetry,Billy Collins,188000,5,Poetry
9780375756603,Pipe Dream,Solomon Jones,341000,15,Fiction
9780375757280,Ethan Frome & Summer,Edith Wharton,153000,18,Fiction
9780375758232,Paris to the Moon,Adam Gopnik,122000,5,Biography & Autobiography
9780375758737,Comfort Me With Apples,Ruth Reichl,393000,9,Biography & Autobiography
9780375759314,Crossing to Safety,Wallace Stegner,288000,18,Fiction
9780375759345,The Waste Land and Other Writings,Thomas Stearns Eliot,297000,19,Poetry
9780375759864,The Lost Painting,Jonathan Harr,179000,15,Art
9780375760136,Daniel Deronda,George Eliot,324000,10,Fiction
9780375760396,The Botany of Desire,Michael Pollan,347000,11,Gardening
9780375760525,Paris 1919,Margaret MacMillan,205000,15,History
9780375760846,The Survivor,John F. Harris,174000,16,History
9780375760945,The Truth About The Drug Companies,Marcia Angell,353000,16,Medical
9780375806704,The Phantom Tollbooth,Norton Juster,252000,8,Fantasy fiction
9780375812934,Jurassic Park Institute Dinosaur Field Guide,Thomas R. Holtz;M. K. Brett-Surman,169000,12,Juvenile Nonfiction
9780375813757,"Love, Stargirl",Jerry Spinelli,218000,17,Juvenile Fiction
9780375814686,Terrier,Tamora Pierce,249000,18,Juvenile Fiction
9780375823787,Ancient Greece and the Olympics,Mary Pope Osborne;Natalie Pope Boyce,286000,8,Juvenile Nonfiction
9780375826887,Moose Master,George Edward Stanley,147000,8,Juvenile Fiction
9780375826894,Code Word Kangaroo,George Edward Stanley,197000,17,Juvenile Fiction
9780375827488,The Easter Rabbit's Parade,Lois Lenski,259000,13,Juvenile Fiction
9780375829635,Young Warriors,Tamora Pierce;Josepha Sherman,161000,12,Juvenile Fiction
9780375835315,Nick and Norah's Infinite Playlist,Rachel Cohn;David Levithan,394000,20,Juvenile Fiction
9780375839566,Are We There Yet?,David Levithan,185000,8,Juvenile Fiction
9780375844409,Naomi and Ely's No Kiss List,Rachel Cohn;David Levithan,201000,9,Juvenile Fiction
9780375846731,The Amber Spyglass,Philip Pullman,347000,8,Juvenile Fiction
9780380016365,Laura,Donald Zochert,239000,12,Biography & Autobiography
9780380620005,Boy Who Turned Into a TV Set,Stephen Manes,127000,10,Juvenile Fiction
9780380710829,The Grass Crown,Colleen McCullough,120000,19,Fiction
9780380710843,Caesar's Women,Colleen McCullough,304000,9,Fiction
9780380713806,Neither Here Nor There:,Bill Bryson,268000,13,Travel
9780380713813,Made in America,Bill Bryson,319000,14,Language Arts & Disciplines
9780380715435,The Mother Tongue,Bill Bryson,373000,20,Language Arts & Disciplines
9780380720446,Wrinkles in Time,George Smoot;Keay Davidson,209000,5,Science
9780380720866,Shadow of a Dark Queen,Raymond E. Feist,234000,10,Fiction
9780380725786,The Death of an Irish Sea Wolf,Bartholomew Gill,147000,20,Fiction
9780380727506,Notes from a Small Island,Bill Bryson,319000,15,Travel
9780380730360,Prayers for Rain,Dennis Lehane,195000,6,Fiction
9780380731152,Devil May Care,Elizabeth Peters,103000,16,Fiction
9780380731213,Street of the Five Moons,Elizabeth Peters,225000,6,Fiction
9780380731220,Summer of the Dragon,Elizabeth Peters,145000,6,Fiction
9780380731503,Wayside School Is Falling Down (rack),Louis Sachar,221000,11,Juvenile Fiction
9780380731862,Shutter Island,Dennis Lehane,189000,8,Fiction
9780380731954,The Deeds of the Disturber,Elizabeth Peters,119000,6,Fiction
9780380732029,Killing Time,Cynthia Harrod-Eagles,129000,8,Fiction
9780380732548,Anne Frank,Johanna Hurwitz,153000,5,Juvenile Nonfiction
9780380755691,Silver Nights,Jane Feather,220000,8,Fiction
9780380759491,Xanth 15: The Color of Her Panties,Piers Anthony;Piers A. Jacob,217000,12,Fiction
9780380759507,Firefly,Piers Anthony,245000,14,Fiction
9780380763399,Only Mine,Elizabeth Lowell,156000,7,Fiction
9780380771080,Neon Lit:city of Glass,Bob Callahan,183000,9,Fiction
9780380776047,To Love a Dark Lord,Anne Stuart,194000,8,Fiction
9780380777587,Runaway Bride,Deborah Gordon,286000,12,Fiction
9780380784912,The Night Remembers,Kathleen Eagle,369000,17,Fiction
9780380789023,Smoke and Mirrors,Neil Gaiman,203000,15,Fiction
9780380789832,Shards of a Broken Crown,Raymond E. Feist,392000,18,Fiction
9780380792047,Sins of a Shaker Summer,Deborah Woodworth,337000,9,Fiction
9780380793471,Regarding the Fountain,Kate Klise,205000,18,Juvenile Fiction
9780380794874,What Looks Like Crazy On an Ordinary Day,Pearl Cleage,241000,10,Fiction
9780380803279,Exile's Return,Raymond E. Feist,184000,11,Fiction
9780380809066,The Great Book of Amber,Roger Zelazny,326000,15,Fiction
9780380813810,Lamb,Christopher Moore,107000,11,Fiction
9780380813865,The Body in the Lighthouse,Katherine Hall Page,255000,9,Fiction
9780380815692,The Nightingale's Song,Kathleen Eschenburg,398000,16,Fiction
9780380815937,In the Beginning...was the Command Line,Neal Stephenson,159000,12,Computers
9780380817931,Olympos,Dan Simmons,171000,12,Fiction
9780380818204,The Marriage Lesson,Victoria Alexander,281000,15,Fiction
9780380818952,First Comes Love,Christie Ridgway,164000,19,Fiction
9780380898039,Red Message,Peter Abrahams,393000,11,Unknown Category
9780385090025,Saint Thomas of Aquinas,Gilbert Keith Chesterton,200000,9,Religion
9780385092104,The Birth of Tragedy and The Genealogy of Morals,Friedrich Wilhelm Nietzsche,127000,11,Philosophy
9780385129916,Night Shift,Stephen King,125000,20,Fiction
9780385236256,The King's buccaneer,Raymond E. Feist,358000,9,Fiction
9780385239547,Trials of Tears,John Ehle,349000,13,History
9780385264730,Children of the Alley,Najīb Maḥfūẓ,310000,9,Fiction
9780385265706,The Book of Ruth,Jane Hamilton,241000,7,Fiction
9780385302319,Dragonfly in Amber,Diana Gabaldon,315000,17,Fiction
9780385311779,Rain of Gold,Victor Villaseñor,111000,15,Biography & Autobiography
9780385313612,Shakespeare A to Z,Charles Boyce;David Allen White,280000,16,Drama
9780385314695,The Sixteen Pleasures,Robert Hellenga,235000,19,Fiction
9780385315173,A Day in the Life,Mark Hertsgaard,137000,6,Music
9780385315289,Running from Safety,Richard Bach,198000,14,Biography & Autobiography
9780385316576,Follow Your Heart,Susanna Tamaro,186000,18,Fiction
9780385319270,There's No Such Place as Far Away,Richard Bach,206000,13,Fiction
9780385321983,Brian's Winter,Gary Paulsen,172000,9,Juvenile Fiction
9780385324137,The Outlandish Companion,Diana Gabaldon,352000,9,Literary Criticism
9780385325332,Laura Ingalls Wilder's Fairy Poems,Laura Ingalls Wilder;Stephen W. Hines;Richard Hull,140000,11,American poetry
9780385333139,Black and Blue,Anna Quindlen,180000,15,Fiction
